OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
088	1	1	792.13861	279.24752	866.89109	284.26403
089	0	0	1221.38614	544.15842	845.94059	567.92079
089	1	0	1823.76238	194.85149	1424.55446	242.37624
090	0	0	1234.45545	537.02970	752.07921	566.73267
091	0	0	1152.47525	534.65347	792.47525	565.54455
091	1	0	1508.36634	257.23982	1565.64356	268.16942
091	1	1	1630.11881	172.34213	1711.16832	170.72057
091	2	0	876.95050	434.03520	914.30693	455.33443
091	2	1	749.09901	438.50825	786.41584	458.51595
092	0	0	1205.94059	538.21782	862.57426	558.41584
092	1	0	1072.17822	33.06491	1169.06931	34.41144
092	1	1	1333.07921	1.04730	1400.35644	0.89769
092	2	0	1084.75248	459.80198	899.40594	476.43564
093	0	0	1129.90099	552.47525	815.04950	550.09901
093	1	0	426.06931	262.72057	525.48515	284.49945
093	1	1	54.65347	116.80748	180.78218	176.27063
094	0	0	1316.43564	545.34653	659.40594	539.40594
094	1	0	1380.19802	187.58636	1440.45545	188.30363
094	1	1	1270.01980	22.89109	1325.04950	14.96150
095	0	0	1278.41584	542.97030	733.06931	510.89109
095	1	0	357.62376	210.29703	340.99010	144.95050
095	1	1	695.04950	149.70297	614.25743	100.99010
096	0	0	1166.50577	566.19403	793.78804	564.17910
096	1	0	1047.92079	553.66337	762.77228	546.53465
097	0	0	1220.19802	570.29703	805.54455	569.10891
098	0	0	1216.63366	548.91089	759.20792	520.39604
098	1	0	420.12871	274.15292	509.29703	215.16172
098	1	1	75.15842	192.12211	241.55446	111.55336
099	0	0	1152.40294	525.89552	797.81742	533.95522
099	1	0	1306.80198	122.40484	1430.43564	121.80748
099	1	1	1347.69307	23.63916	1462.00000	14.36304
100	0	0	1083.56436	548.91089	844.75248	552.47525
100	1	0	337.61386	517.11551	449.54455	517.47635
100	1	1	20.64356	570.38174	199.73267	554.71287
100	2	0	589.20792	167.16942	766.86139	184.80638
100	2	1	371.04950	183.96370	573.00000	208.62596
101	0	0	1188.11881	534.65347	867.32673	564.35644
101	1	0	1455.19802	546.48405	1553.37624	593.24862
101	1	1	1482.79208	217.38174	1577.50495	231.08251
101	2	0	1126.88119	81.16062	1140.93069	81.21562
101	2	1	1002.28713	361.35094	1036.07921	367.71287
102	0	0	1297.42574	532.27723	703.36634	567.92079
103	0	0	1267.72277	537.02970	730.69307	570.29703
103	1	0	491.24752	346.45215	490.86139	373.23212
103	1	1	263.60396	283.72717	275.60396	320.68867
104	0	0	1260.59406	537.02970	812.67327	563.16832
105	0	0	394.69307	687.48405	527.68317	672.98900
105	0	1	530.62376	625.80638	650.35644	617.03300
105	1	0	704.09901	642.22442	837.37624	638.96480
105	1	1	838.65347	606.16722	967.32673	604.70297
105	2	0	761.50495	520.79098	884.84158	520.11441
105	2	1	620.56436	494.90759	746.06931	496.25633
105	3	0	1479.44554	507.24092	1689.89109	506.38944
105	3	1	1615.67327	462.62596	1880.94059	449.68097
105	4	0	1084.16832	319.02750	1261.41584	310.14521
105	4	1	889.80198	316.66447	1053.00000	315.29483
105	5	0	397.91089	545.10671	482.81188	543.87899
105	5	1	665.37624	416.13751	721.04950	422.53135
105	6	0	821.49505	486.44554	952.18812	488.04290
105	6	1	961.23762	381.61826	1083.94059	379.01320
106	0	0	1175.04950	527.52475	778.21782	529.90099
107	0	0	1208.31683	542.97030	809.10891	515.64356
108	0	0	1183.36634	566.73267	832.87129	567.92079
108	1	0	304.92079	427.01210	271.80198	417.46865
108	1	1	82.86139	396.50715	86.28713	387.68867
108	2	0	670.32673	317.53905	727.57426	317.22442
108	2	1	564.58416	320.68097	627.47525	320.36634
