OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
058	0	1	927.30325	312.07463	933.52151	315.70896
058	1	0	1118.44911	549.51493	1196.95488	562.85448
058	1	1	953.41133	517.63433	1034.33893	522.35821
058	2	0	604.33368	313.14925	721.15530	308.50746
058	2	1	697.95488	449.95522	791.14061	446.91045
058	3	0	1404.67366	294.10448	1424.43652	303.61194
058	3	1	1070.24869	409.76119	1103.99370	420.46269
058	4	0	398.95803	456.76119	436.34313	437.07463
058	4	1	554.22350	497.53358	574.09339	485.47015
058	5	0	638.93599	300.70522	671.48583	298.01866
058	5	1	749.57293	378.01493	786.04092	372.32090
058	6	0	1226.28122	213.06343	1281.03987	219.05970
058	6	1	944.77020	301.05597	1013.19937	309.32463
058	7	0	746.39559	451.34701	797.39035	446.12687
058	7	1	669.07660	421.47388	735.77440	415.39925
059	0	0	1221.38614	546.53465	772.27723	519.20792
060	0	0	1159.60396	565.54455	813.86139	565.54455
060	1	0	979.49505	355.57096	1013.86139	352.22442
060	1	1	1162.20792	339.83828	1183.02970	336.47635
060	2	0	1103.24752	346.00330	1087.14851	342.05171
060	2	1	1078.89109	66.61716	1005.35644	54.16062
060	3	0	1226.13861	103.25633	1167.65347	84.75138
060	3	1	1773.77228	103.56876	1812.03960	72.25413
060	4	0	958.81188	34.45545	892.27723	30.89109
060	5	0	232.87129	216.23762	217.42574	225.74257
060	6	0	1394.46535	317.27833	1361.06931	307.81518
060	6	1	1684.45545	167.65017	1623.08911	136.45985
061	0	0	997.55446	384.23212	1019.36634	381.70517
061	0	1	1292.49505	394.31903	1313.19802	397.26403
061	1	0	1259.31683	563.65787	1239.71287	570.72827
061	1	1	1164.41584	559.76788	1171.39604	573.57096
061	2	0	1516.03960	685.54455	1619.40594	709.30693
061	3	0	585.74257	129.50495	476.43564	140.19802
063	0	0	921.18888	432.02985	935.78594	431.95522
063	0	1	1292.26548	388.85075	1284.35572	403.95522
063	1	0	1235.32004	416.31343	1364.16264	433.88060
064	0	0	1107.32673	550.09901	787.72277	551.28713
065	0	0	1133.46535	545.34653	828.11881	564.35644
066	0	0	1180.99010	538.21782	752.07921	566.73267
066	1	0	50.34653	508.87899	11.13861	520.42134
066	2	0	1331.59406	277.23322	1272.88119	298.40704
