OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
003	0	GX010095.MP4	1810	1.00656	A	0.02391	1845.88235	555.29412	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
003	1	GX010095.MP4	1810	1.00656	A	0.02391	1650.58824	889.41176	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
003	2	GX010095.MP4	1810	1.00656	A	0.02391	1527.05882	895.29412	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	guess		
003	3	GX010095.MP4	2026	1.12668	A	0.14403	860.00000	121.17647	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	4	GX010095.MP4	2171	1.20732	A	0.22467	1078.82353	150.58824	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	5	GX010095.MP4	2217	1.23290	A	0.25025	1112.94118	1036.47059	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	6	GX010095.MP4	2366	1.31576	A	0.33311	1223.52941	948.23529	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	estimate		
003	7	GX010095.MP4	2440	1.35691	A	0.37426	1612.94118	651.76471	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	8	GX010095.MP4	2498	1.38917	A	0.40652	1902.35294	905.88235	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
003	9	GX010095.MP4	2498	1.38917	A	0.40652	1665.88235	1068.23529	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	10	GX010095.MP4	2498	1.38917	A	0.40652	1265.22560	362.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	11	GX010095.MP4	2575	1.43199	A	0.44934	1005.88235	128.23529	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	12	GX010095.MP4	2575	1.43199	A	0.44934	1184.70588	1014.11765	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	13	GX010095.MP4	2575	1.43199	A	0.44934	1468.23529	1037.64706	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
003	14	GX010095.MP4	2575	1.43199	A	0.44934	1115.29412	314.11765	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	15	GX010095.MP4	2598	1.44478	A	0.46213	844.70588	31.76471	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	16	GX010095.MP4	2598	1.44478	A	0.46213	1243.52941	497.64706	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	17	GX010095.MP4	2598	1.44478	A	0.46213	1160.00000	983.52941	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	guess		
003	18	GX010095.MP4	2598	1.44478	A	0.46213	1283.52941	1062.35294	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	19	GX010095.MP4	2598	1.44478	A	0.46213	1397.64706	1048.23529	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
003	20	GX010095.MP4	2808	1.56156	A	0.57891	1715.29412	489.41176	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	21	GX010095.MP4	3036	1.68835	A	0.70571	1834.11765	342.35294	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	22	GX010095.MP4	3696	2.05539	A	1.07274	840.00000	142.35294	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	23	GX010095.MP4	3962	2.20331	A	1.22066	1388.23529	289.41176	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	24	GX010095.MP4	4083	2.27060	A	1.28795	1629.41176	241.17647	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	25	GX010095.MP4	4401	2.44745	A	1.46480	894.11765	111.76471	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
003	26	GX010095.MP4	4401	2.44745	A	1.46480	1767.05882	82.35294	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	27	GX010095.MP4	4456	2.47803	A	1.49538	1544.70588	124.70588	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	28	GX010095.MP4	4698	2.61261	A	1.62996	964.70588	322.35294	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	29	GX010095.MP4	4748	2.64042	A	1.65777	1230.58824	100.00000	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	30	GX010095.MP4	4802	2.67045	A	1.68780	1015.40399	471.49254	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing	Han 5 x blue groper here		
003	31	GX010095.MP4	6499	3.61417	A	2.63152	1401.17647	63.52941	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
003	32	GX010095.MP4	12377	6.88299	A	5.90034	1049.41176	372.94118	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	33	GX010095.MP4	12876	7.16049	A	6.17784	1387.05882	234.11765	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	34	GX010095.MP4	13430	7.46857	A	6.48592	1407.05882	418.82353	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
003	35	GX010095.MP4	13729	7.63485	A	6.65220	1715.29412	167.05882	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	36	GX010095.MP4	16077	8.94060	A	7.95795	1294.11765	251.76471	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	37	GX010095.MP4	16519	9.18640	A	8.20375	877.64706	84.70588	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	38	GX010095.MP4	25747	14.31819	A	13.33554	1444.53305	324.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	39	GX010095.MP4	26162	14.54898	A	13.56633	1579.51731	84.62687	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	40	GX010095.MP4	27179	15.11454	A	14.13190	1218.88772	364.70149	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	41	GX010095.MP4	35346	19.65630	B	3.67311	1541.23820	56.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	42	GX010095.MP4	35566	19.77865	B	3.79546	1178.82353	384.70588	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	43	GX010095.MP4	35566	19.77865	B	3.79546	1508.23529	263.52941	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	44	GX010095.MP4	36463	20.27748	B	4.29429	869.41176	123.52941	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	45	GX010095.MP4	51869	28.84493	B	12.86174	952.94858	114.85075	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
003	46	GX010095.MP4	51869	28.84493	B	12.86174	789.75866	70.52239	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	47	GX010095.MP4	52258	29.06125	B	13.07807	1132.25603	384.85075	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
003	48	GX010095.MP4	52258	29.06125	B	13.07807	1186.65268	227.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
003	49	GX010095.MP4	77003	42.82222	C	11.83849	1267.24029	455.37313	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	50	GX010095.MP4	77392	43.03855	C	12.05482	1083.90346	324.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	51	GX010095.MP4	77488	43.09194	C	12.10821	1021.44806	447.31343	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	52	GX010095.MP4	77984	43.36777	C	12.38404	1329.69570	334.47761	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	53	GX010095.MP4	80177	44.58732	C	13.60359	1412.29801	390.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	54	GX010095.MP4	80615	44.83090	C	13.84717	1083.90346	312.31343	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	55	GX010095.MP4	82672	45.97482	C	14.99109	1166.50577	284.10448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	56	GX010095.MP4	82813	46.05323	D	0.06896	789.75866	44.32836	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	57	GX010095.MP4	82813	46.05323	D	0.06896	1430.43022	253.88060	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	58	GX010095.MP4	82983	46.14777	D	0.16350	979.13956	382.83582	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	59	GX010095.MP4	83175	46.25454	D	0.27027	993.24239	451.34328	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	60	GX010095.MP4	83776	46.58876	D	0.60449	872.36097	116.86567	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
003	61	GX010095.MP4	86961	48.35998	D	2.37571	1154.41763	415.07463	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
005	0	GX010093.MP4	61772	34.35210	C	1.54265	832.94118	305.88235	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
005	1	GX010093.MP4	62544	34.78141	C	1.97197	527.05882	149.41176	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
006	0	GX012828.MP4	42008	23.36112	B	3.96785	1450.57712	50.37313	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	M	Passing			
007	0	GX010096.MP4	9740	5.41652	A	0.00056	282.05666	14.10448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
007	1	GX010096.MP4	9812	5.45656	A	0.04060	583.52941	243.52941	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
007	2	GX010096.MP4	26473	14.72193	A	9.30596	505.68730	181.34328	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	?		
007	3	GX010096.MP4	70716	39.32595	C	3.90891	233.70409	64.47761	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
009	0	GX010095.MP4	50048	27.83225	B	9.41997	1164.49108	334.47761	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
009	1	GX010095.MP4	50339	27.99408	B	9.58179	1408.26863	54.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
009	2	GX010095.MP4	82396	45.82133	C	12.40851	1438.48898	398.95522	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
009	3	GX010095.MP4	83000	46.15722	C	12.74440	1692.33998	255.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	0	L_GX010096.MP4	14000	7.78556	A	3.34390	1180.60860	169.25373	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
010	1	L_GX010096.MP4	14159	7.87398	A	3.43232	1506.98846	294.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing	same as before i think		
010	2	L_GX010096.MP4	26541	14.75975	A	10.31809	525.83421	312.31343	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing	estimate		
010	3	L_GX010096.MP4	26999	15.01444	A	10.57278	282.91396	245.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	4	L_GX010096.MP4	43726	24.31651	B	4.87431	1390.13641	322.38806	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	5	L_GX010096.MP4	44288	24.62905	B	5.18685	1220.90241	270.00000	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	6	L_GX010096.MP4	44611	24.80867	B	5.36647	1069.80063	360.67164	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	7	L_GX010096.MP4	44926	24.98385	B	5.54165	358.61490	390.89552	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
010	8	L_GX010096.MP4	48881	27.18327	B	7.74107	1656.07555	124.92537	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
010	9	L_GX010096.MP4	50138	27.88230	B	8.44010	1752.78069	467.46269	0.00000	0.00000	Labridae		spp		1	AD	Passing			
010	10	L_GX010096.MP4	79031	43.95002	C	9.50728	1646.00210	54.40299	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing	estimate		
010	11	L_GX010096.MP4	79572	44.25087	C	9.80813	574.18678	261.94030	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
011	0	GX012829.MP4	21346	11.87075	A	6.01267	1251.12277	449.32836	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
011	1	GX012829.MP4	89235	49.62458	C	13.76542	1190.68206	163.20896	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
011	2	GX012829.MP4	106984	59.49499	D	8.63529	1267.24029	278.05970	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
011	3	GX012829.MP4	107003	59.50556	D	8.64586	1108.29381	229.28358	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
011	4	GX012829.MP4	107080	59.54838	D	8.68868	832.06716	130.97015	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
011	5	GX012829.MP4	107781	59.93821	D	9.07851	747.45016	159.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
011	6	GX012829.MP4	108578	60.38143	D	9.52173	912.65477	179.32836	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
012	0	GX010084.MP4	42362	23.55798	B	3.47681	235.98426	362.87313	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
012	1	GX010084.MP4	42426	23.59357	B	3.51240	564.11333	413.05970	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
012	2	GX010084.MP4	42426	23.59357	B	3.51240	517.77545	98.73134	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
012	3	GX010084.MP4	42476	23.62138	B	3.54020	519.79014	237.76119	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
012	4	GX010084.MP4	42930	23.87385	B	3.79268	624.55404	364.70149	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
012	5	GX010084.MP4	71891	39.97938	C	4.89767	515.76076	342.53731	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
012	6	GX010084.MP4	97680	54.32093	D	4.23868	332.42392	342.53731	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
012	7	GX010084.MP4	98139	54.57619	D	4.49393	1381.33368	379.20522	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
012	8	GX010084.MP4	98445	54.74636	D	4.66410	1500.94439	104.77612	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
012	9	GX010084.MP4	98531	54.79418	D	4.71193	564.11333	296.19403	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
013	0	L_GX010094.MP4	4348	2.41797	A	1.35413	1148.37356	336.49254	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
013	1	L_GX010094.MP4	6442	3.58247	A	2.51863	241.76285	507.76119	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
013	2	L_GX010094.MP4	6948	3.86386	A	2.80002	1259.18153	407.01493	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
013	3	L_GX010094.MP4	27696	15.40205	A	14.33821	1039.58027	338.50746	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
013	4	L_GX010094.MP4	28786	16.00821	A	14.94437	330.40923	302.23881	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
013	5	L_GX010094.MP4	48830	27.15491	B	11.09052	775.65582	286.11940	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
013	6	L_GX010094.MP4	49789	27.68822	B	11.62383	519.79014	282.08955	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	F	Passing			
013	7	L_GX010094.MP4	49789	27.68822	B	11.62383	503.67261	497.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	1100-1299mm	Passing			
013	8	L_GX010094.MP4	50576	28.12588	B	12.06149	1108.07975	290.14925	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
013	9	L_GX010094.MP4	50644	28.16369	B	12.09931	682.98006	471.49254	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
013	10	L_GX010094.MP4	50644	28.16369	B	12.09931	1015.40399	443.28358	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	F	Passing	estimate		
013	11	L_GX010094.MP4	51182	28.46288	B	12.39850	1251.12277	413.05970	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
013	12	L_GX010094.MP4	52556	29.22698	B	13.16259	1355.88667	356.64179	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
013	13	L_GX010094.MP4	61647	34.28258	C	3.21766	1120.16789	576.26866	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
013	14	L_GX010094.MP4	62939	35.00108	C	3.93615	1192.69675	602.46269	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
013	15	L_GX010094.MP4	85249	47.40792	D	1.34245	1168.52046	10.07463	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0300-0499 mm	Passing			
016	0	L_GX010079.MP4	56083	31.18838	B	11.85184	920.71354	153.13433	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
016	1	L_GX010079.MP4	56187	31.24621	B	11.90968	1279.75026	186.53731	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
016	2	L_GX010079.MP4	56314	31.31684	B	11.98030	1869.63274	108.80597	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
016	3	L_GX010079.MP4	59871	33.29493	B	13.95839	1738.67786	90.67164	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	estimate		
016	4	L_GX010079.MP4	112340	62.47352	D	13.13590	981.41028	45.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
016	5	L_GX010079.MP4	112851	62.75770	D	13.42007	616.49528	227.68657	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
016	6	L_GX010079.MP4	114168	63.49009	D	14.15247	1388.12172	249.85075	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
016	7	L_GX010079.MP4	114542	63.69808	D	14.36046	662.83316	137.01493	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
016	8	L_GX010079.MP4	115092	64.00394	D	14.66632	549.00210	69.31343	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0700-0899 mm	Passing			
017	0	GX010095.MP4	44740	24.88041	B	8.36502	376.74711	34.25373	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	1	GX010095.MP4	44973	25.00999	B	8.49460	586.27492	106.79104	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	2	GX010095.MP4	45497	25.30139	B	8.78600	153.11647	86.64179	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	3	GX010095.MP4	45720	25.42540	B	8.91001	552.02518	56.41791	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	4	GX010095.MP4	46435	25.82302	B	9.30763	527.84890	16.11940	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	5	GX010095.MP4	47054	26.16725	B	9.65186	584.26023	12.08955	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	6	GX010095.MP4	47467	26.39693	B	9.88154	471.43757	22.16418	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
017	7	GX010095.MP4	58080	32.29893	C	0.78300	378.76180	124.92537	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
017	8	GX010095.MP4	58402	32.47800	C	0.96207	425.09969	108.80597	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
017	9	GX010095.MP4	60357	33.56520	C	2.04927	374.73242	76.56716	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0500-0699 mm	Passing			
017	10	GX010095.MP4	60687	33.74871	C	2.23279	396.89402	14.10448	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
017	11	GX010095.MP4	60687	33.74871	C	2.23279	545.98111	50.37313	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	AD	Passing			
017	12	GX010095.MP4	61660	34.28981	C	2.77388	435.17314	24.17910	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing	estimates		
017	13	GX010095.MP4	69351	38.56686	C	7.05093	481.51102	221.64179	0.00000	0.00000	Labridae	Achoerodus	gouldii	37384002	1	0900-1099 mm	Passing			
